Date Production;N BP;Ville;Date sur Poteau;Coulage;Type Poteau;R_f_rence Poteau;Rebus?;Relation1;Relation2;Relation3;Relation4;
18/01/2021;16;Abidjan;18/01/2021;1;7.200;1721;Rebus Mineur;;;;;
19/01/2021;17;Abidjan;19/01/2021;1;7.200;2721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;1;7.200;3721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;1;7.200;4721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;1;7.200;5721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;1;7.200;6721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;1;7.200;7721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;1;7.200;8721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;1;7.200;9721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;1;7.200;10721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;1;7.200;11721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;1;7.200;12721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;1;7.200;13721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;1;7.200;14721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;1;7.200;15721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;1;7.200;16721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;1;7.200;17721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;1;7.200;18721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;1;7.200;19721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;2;7.200;20721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;2;7.200;21721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;2;7.200;22721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;2;7.200;23721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;2;7.200;24721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;2;7.200;25721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;2;7.200;26721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;2;7.200;27721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;2;7.200;28721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;2;7.200;29721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;2;7.200;30721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;2;7.200;31721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;2;7.200;32721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;2;7.200;33721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;2;7.200;34721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;2;7.200;35721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;2;7.200;36721;Non;;;;;
19/01/2021;17;Abidjan;19/01/2021;2;7.200;37721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;1;7.200;38721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;1;7.200;39721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;1;7.200;40721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;1;7.200;41721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;1;7.200;42721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;1;7.200;43721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;1;7.200;44721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;1;7.200;45721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;1;7.200;46721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;1;7.200;47721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;1;7.200;48721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;1;7.200;49721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;1;7.200;50721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;1;7.200;51721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;1;7.200;52721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;1;7.200;53721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;1;7.200;54721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;1;7.200;55721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;2;7.200;56721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;2;7.200;57721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;2;7.200;58721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;2;7.200;59721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;2;7.200;60721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;2;7.200;61721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;2;7.200;62721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;2;7.200;63721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;2;7.200;64721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;2;7.200;65721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;2;7.200;66721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;2;7.200;67721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;2;7.200;68721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;2;7.200;69721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;2;7.200;70721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;2;7.200;71721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;2;7.200;72721;Non;;;;;
20/01/2021;18;Abidjan;20/01/2021;2;7.200;73721;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;1;7.200;74721;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;1;7.200;75721;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;1;7.200;76721;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;1;7.200;77721;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;1;7.200;78721;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;1;7.200;79721;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;1;7.200;80721;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;1;7.200;81721;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;1;7.200;82721;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;1;7.200;83721;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;1;7.200;84721;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;1;7.200;85721;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;1;7.200;86721;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;1;7.200;87721;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;1;7.200;88721;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;1;7.200;89721;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;1;7.200;90721;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;1;7.200;91721;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;2;9.200;92921;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;2;9.200;93921;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;2;9.200;94921;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;2;9.200;95921;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;2;9.200;96921;Rebus Mineur;;;;;
21/01/2021;19;Abidjan;21/01/2021;2;9.200;97921;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;2;7.200;98721;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;2;7.200;99721;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;2;7.200;100721;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;2;7.200;101721;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;2;7.200;102721;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;2;7.200;103721;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;2;7.200;104721;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;2;7.200;105721;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;2;9.200;106921;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;2;9.200;107921;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;2;9.200;108921;Non;;;;;
21/01/2021;19;Abidjan;21/01/2021;2;7.200;109721;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;1;9.200;110921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;1;9.200;111921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;1;9.200;112921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;1;9.200;113921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;1;9.200;114921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;1;9.200;115921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;1;9.200;116921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;1;9.200;117921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;1;9.200;118921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;1;9.200;119921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;1;9.200;120921;Rebus Mineur;;;;;
22/01/2021;20;Abidjan;22/01/2021;1;9.200;121921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;1;9.200;122921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;1;9.200;123921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;1;9.200;124921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;1;9.200;125921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;1;9.200;126921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;1;9.200;127921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;2;9.200;128921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;2;9.200;129921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;2;9.200;130921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;2;9.200;131921;Rebus Mineur;;;;;
22/01/2021;20;Abidjan;22/01/2021;2;9.200;132921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;2;9.200;133921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;2;9.200;134921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;2;9.200;135921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;2;9.200;136921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;2;9.200;137921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;2;9.200;138921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;2;9.200;139921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;2;9.200;140921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;2;9.200;141921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;2;9.200;142921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;2;9.200;143921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;2;9.200;144921;Non;;;;;
22/01/2021;20;Abidjan;22/01/2021;2;9.200;145921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;1;9.650;146921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;1;9.650;147921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;1;9.650;148921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;1;9.650;149921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;1;9.650;150921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;1;9.650;151921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;1;9.650;152921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;1;9.650;153921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;1;9.650;154921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;1;9.650;155921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;1;9.650;156921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;1;9.650;157921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;1;9.650;158921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;1;9.650;159921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;1;9.650;160921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;1;9.650;161921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;1;9.650;162921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;1;9.650;163921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;1;9.650;164921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;1;9.650;165921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;1;9.650;166921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;1;9.650;167921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;1;9.650;168921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;1;9.650;169921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;1;9.650;170921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;1;9.650;171921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;1;9.650;172921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;1;9.650;173921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;1;9.650;174921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;1;9.650;175921;Rebus Majeur;;;;;
25/01/2021;21;Abidjan;15/01/2021;1;9.650;176921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;1;9.650;177921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;2;9.650;178921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;2;9.650;179921;Rebus Mineur;;;;;
25/01/2021;21;Abidjan;15/01/2021;2;9.650;180921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;2;9.650;181921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;2;9.650;182921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;2;9.650;183921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;2;9.650;184921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;2;9.650;185921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;2;9.650;186921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;2;9.650;187921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;2;9.650;188921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;2;9.650;189921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;2;9.650;190921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;2;9.650;191921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;2;9.650;192921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;2;9.650;193921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;2;9.650;194921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;2;9.650;195921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;2;9.650;196921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;2;9.650;197921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;2;9.650;198921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;2;9.650;199921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;2;9.650;200921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;2;9.650;201921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;2;9.650;202921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;2;9.650;203921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;2;9.650;204921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;2;9.650;205921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;2;9.650;206921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;2;9.650;207921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;2;9.650;208921;Non;;;;;
25/01/2021;21;Abidjan;15/01/2021;2;9.650;209921;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;1;12.300;2101221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;1;12.300;2111221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;1;12.300;2121221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;1;12.300;2131221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;1;12.300;2141221;Rebus Mineur;;;;;
26/01/2021;22;Abidjan;16/01/2021;1;12.300;2151221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;1;12.300;2161221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;1;12.300;2171221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;1;12.300;2181221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;1;12.300;2191221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;1;12.300;2201221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;1;12.300;2211221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;1;12.300;2221221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;1;12.300;2231221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;1;12.300;2241221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;1;12.300;2251221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;1;12.300;2261221;Rebus Mineur;;;;;
26/01/2021;22;Abidjan;16/01/2021;1;12.300;2271221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;1;12.300;2281221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;1;12.300;2291221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;1;12.300;2301221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;1;12.300;2311221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;1;12.300;2321221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;1;12.300;2331221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;1;12.300;2341221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;1;12.300;2351221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;1;12.300;2361221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;1;12.300;2371221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;1;12.300;2381221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;1;12.300;2391221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;1;12.300;2401221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;1;12.300;2411221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;2;12.300;2421221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;2;12.300;2431221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;2;12.300;2441221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;2;12.300;2451221;Rebus Mineur;;;;;
26/01/2021;22;Abidjan;16/01/2021;2;12.300;2461221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;2;12.300;2471221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;2;12.300;2481221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;2;12.300;2491221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;2;12.300;2501221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;2;12.300;2511221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;2;12.300;2521221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;2;12.300;2531221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;2;12.300;2541221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;2;12.300;2551221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;2;12.300;2561221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;2;12.300;2571221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;2;12.300;2581221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;2;12.300;2591221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;2;12.300;2601221;Rebus Mineur;;;;;
26/01/2021;22;Abidjan;16/01/2021;2;12.300;2611221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;2;12.300;2621221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;2;12.300;2631221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;2;12.300;2641221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;2;12.300;2651221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;2;12.300;2661221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;2;12.300;2671221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;2;12.300;2681221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;2;12.300;2691221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;2;12.300;2701221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;2;12.300;2711221;Non;;;;;
26/01/2021;22;Abidjan;16/01/2021;2;12.300;2721221;Rebus Mineur;;;;;
26/01/2021;22;Abidjan;16/01/2021;2;12.300;2731221;Non;;;;;
27/01/2021;23;Abidjan;17/01/2021;1;9.800;274921;Non;;;;;
27/01/2021;23;Abidjan;17/01/2021;1;9.800;275921;Non;;;;;
27/01/2021;23;Abidjan;17/01/2021;1;9.800;276921;Non;;;;;
27/01/2021;23;Abidjan;17/01/2021;1;9.650;277921;Non;;;;;
27/01/2021;23;Abidjan;17/01/2021;1;9.650;278921;Non;;;;;
27/01/2021;23;Abidjan;17/01/2021;1;9.800;279921;Non;;;;;
27/01/2021;23;Abidjan;17/01/2021;1;13.300;2801321;Non;;;;;
27/01/2021;23;Abidjan;17/01/2021;1;13.300;2811321;Non;;;;;
27/01/2021;23;Abidjan;17/01/2021;1;13.300;2821321;Non;;;;;
27/01/2021;23;Abidjan;17/01/2021;1;9.800;283921;Rebus Mineur;;;;;
27/01/2021;23;Abidjan;17/01/2021;1;9.800;284921;Non;;;;;
27/01/2021;23;Abidjan;17/01/2021;1;9.650;285921;Non;;;;;
27/01/2021;23;Abidjan;17/01/2021;1;9.650;286921;Non;;;;;
27/01/2021;23;Abidjan;17/01/2021;1;9.650;287921;Non;;;;;
27/01/2021;23;Abidjan;17/01/2021;1;9.650;288921;Non;;;;;
27/01/2021;23;Abidjan;17/01/2021;1;9.650;289921;Non;;;;;
27/01/2021;23;Abidjan;17/01/2021;1;13.300;2901321;Rebus Mineur;;;;;
